Vendor Name	Zattoo Schweiz AG
Start Date	02/27/2022
End Date	03/26/2022
Transaction Date	Settlement Date	Apple Identifier	SKU	Title	Developer Name	Product Type Identifier	Country of Sale	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Customer Price	Customer Currency	Sale or Return	Promo Code	Order Type	Region
02/10/2022	03/04/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/01/2022	03/06/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/06/2022	03/15/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/21/2022	03/24/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
02/27/2022	02/28/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	28	13.00	364.00	CHF	20.000	CHF	S				
03/15/2022	03/25/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/03/2022	03/05/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/24/2022	03/25/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	12	13.00	156.00	CHF	20.000	CHF	S				
03/21/2022	03/24/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/03/2022	03/03/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	-2	13.00	-26.00	CHF	-20.000	CHF	R				
02/19/2022	03/01/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/14/2022	03/24/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	4	13.00	52.00	CHF	20.000	CHF	S				
02/26/2022	02/27/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	16	13.00	208.00	CHF	20.000	CHF	S				
03/17/2022	03/19/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/07/2022	03/13/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
02/19/2022	03/07/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/10/2022	03/10/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	14	15.78	220.92	CHF	20.000	CHF	S				
03/06/2022	03/13/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/14/2022	03/22/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
02/28/2022	03/02/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	7	15.78	110.46	CHF	20.000	CHF	S				
03/10/2022	03/11/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	-1	13.00	-13.00	CHF	-20.000	CHF	R				
03/02/2022	03/03/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	10	15.78	157.80	CHF	20.000	CHF	S				
03/19/2022	03/19/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	16	13.00	208.00	CHF	20.000	CHF	S				
03/18/2022	03/19/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	11	13.00	143.00	CHF	20.000	CHF	S				
03/18/2022	03/19/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	11	15.78	173.58	CHF	20.000	CHF	S				
03/17/2022	03/18/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	15.78	47.34	CHF	20.000	CHF	S				
03/19/2022	03/25/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/09/2022	03/11/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/10/2022	03/13/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/09/2022	03/12/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
02/26/2022	03/08/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/10/2022	03/11/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	6	15.78	94.68	CHF	20.000	CHF	S				
03/17/2022	03/17/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	23	13.00	299.00	CHF	20.000	CHF	S				
03/20/2022	03/22/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	13.00	39.00	CHF	20.000	CHF	S				
03/16/2022	03/19/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/18/2022	03/18/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	12	15.78	189.36	CHF	20.000	CHF	S				
03/17/2022	03/17/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	-3	13.00	-39.00	CHF	-20.000	CHF	R				
03/12/2022	03/12/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	17	13.00	221.00	CHF	20.000	CHF	S				
03/13/2022	03/18/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/19/2022	03/22/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/05/2022	03/12/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/05/2022	03/15/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
02/25/2022	03/07/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	13.00	39.00	CHF	20.000	CHF	S				
03/01/2022	03/12/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/04/2022	03/12/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
02/25/2022	03/07/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	15.78	31.56	CHF	20.000	CHF	S				
03/26/2022	03/26/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	22	13.00	286.00	CHF	20.000	CHF	S				
03/10/2022	03/13/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/16/2022	03/16/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	20	15.78	315.60	CHF	20.000	CHF	S				
03/12/2022	03/12/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	10	15.78	157.80	CHF	20.000	CHF	S				
03/23/2022	03/25/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/06/2022	03/08/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	4	13.00	52.00	CHF	20.000	CHF	S				
03/04/2022	03/05/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	15	13.00	195.00	CHF	20.000	CHF	S				
	03/15/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/20/2022	03/23/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
02/26/2022	03/01/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	15.78	31.56	CHF	20.000	CHF	S				
02/28/2022	03/05/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/24/2022	03/25/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	5	15.78	78.90	CHF	20.000	CHF	S				
03/09/2022	03/10/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	7	15.78	110.46	CHF	20.000	CHF	S				
02/20/2022	02/27/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/11/2022	03/11/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	16	13.00	208.00	CHF	20.000	CHF	S				
03/03/2022	03/04/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	14	13.00	182.00	CHF	20.000	CHF	S				
02/22/2022	02/27/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/11/2022	03/21/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/01/2022	03/02/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	18	13.00	234.00	CHF	20.000	CHF	S				
02/27/2022	03/02/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
01/28/2022	03/02/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/11/2022	03/15/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/08/2022	03/15/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
02/21/2022	03/03/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	15.78	31.56	CHF	20.000	CHF	S				
03/14/2022	03/19/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/10/2022	03/11/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	12	13.00	156.00	CHF	20.000	CHF	S				
03/23/2022	03/23/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	22	13.00	286.00	CHF	20.000	CHF	S				
	03/10/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
02/27/2022	03/01/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
02/21/2022	03/04/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
02/16/2022	02/27/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/01/2022	03/01/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	27	13.00	351.00	CHF	20.000	CHF	S				
03/06/2022	03/09/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	13.00	39.00	CHF	20.000	CHF	S				
03/20/2022	03/21/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	6	15.78	94.68	CHF	20.000	CHF	S				
02/28/2022	03/04/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	13.00	39.00	CHF	20.000	CHF	S				
03/08/2022	03/10/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	15.78	47.34	CHF	20.000	CHF	S				
02/23/2022	02/28/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
02/28/2022	03/01/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	28	13.00	364.00	CHF	20.000	CHF	S				
03/22/2022	03/23/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	18	13.00	234.00	CHF	20.000	CHF	S				
03/14/2022	03/15/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	7	13.00	91.00	CHF	20.000	CHF	S				
03/03/2022	03/03/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	37	13.00	481.00	CHF	20.000	CHF	S				
03/20/2022	03/22/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/04/2022	03/07/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/13/2022	03/22/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/16/2022	03/21/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/21/2022	03/21/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	16	13.00	208.00	CHF	20.000	CHF	S				
03/13/2022	03/15/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
02/18/2022	02/28/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/02/2022	03/02/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	9	15.78	142.02	CHF	20.000	CHF	S				
02/26/2022	02/28/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	6	13.00	78.00	CHF	20.000	CHF	S				
03/01/2022	03/02/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	7	15.78	110.46	CHF	20.000	CHF	S				
02/28/2022	03/07/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	15.78	47.34	CHF	20.000	CHF	S				
02/23/2022	03/06/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/02/2022	03/04/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	6	13.00	78.00	CHF	20.000	CHF	S				
02/28/2022	03/10/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	15.78	47.34	CHF	20.000	CHF	S				
03/08/2022	03/18/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/07/2022	03/07/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	6	15.78	94.68	CHF	20.000	CHF	S				
03/08/2022	03/09/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	7	15.78	110.46	CHF	20.000	CHF	S				
03/01/2022	03/01/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	9	15.78	142.02	CHF	20.000	CHF	S				
02/24/2022	02/27/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/02/2022	03/02/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	38	13.00	494.00	CHF	20.000	CHF	S				
03/26/2022	03/26/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	-1	13.00	-13.00	CHF	-20.000	CHF	R				
02/24/2022	03/03/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
02/22/2022	03/03/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/23/2022	03/25/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	15.78	31.56	CHF	20.000	CHF	S				
03/24/2022	03/24/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	23	13.00	299.00	CHF	20.000	CHF	S				
03/02/2022	03/11/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/19/2022	03/26/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
02/24/2022	02/27/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/17/2022	03/18/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	13	13.00	169.00	CHF	20.000	CHF	S				
03/05/2022	03/15/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	13.00	26.00	CHF	20.000	CHF	S				
03/02/2022	03/03/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	12	13.00	156.00	CHF	20.000	CHF	S				
	03/03/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/07/2022	03/17/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/26/2022	03/26/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	19	15.78	299.82	CHF	20.000	CHF	S				
03/10/2022	03/20/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	13.00	39.00	CHF	20.000	CHF	S				
02/16/2022	03/14/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	13.00	13.00	CHF	20.000	CHF	S				
03/23/2022	03/24/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	15.78	47.34	CHF	20.000	CHF	S				
03/05/2022	03/16/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	3	13.00	39.00	CHF	20.000	CHF	S				
03/15/2022	03/18/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	1	15.78	15.78	CHF	20.000	CHF	S				
03/19/2022	03/21/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	2	15.78	31.56	CHF	20.000	CHF	S				
03/13/2022	03/13/2022	1497504756	freetrial.ch.zattoo.ios.ch.auto.ult.10	freetrial.ch.zattoo.ios.ch.auto_ult_2000_30		IAY	CH	9	15.78	142.02	CHF	20.000	CHF	S				
